id,Month,Avg,Max,Min
9f3ce859-f274-4359-a24d-e16bc30c2b1c,6,"27,2","31,2","24,3"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,7,"28,1","31,8","25,3"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,8,"28,1","31,4","25,5"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,9,"27,9","31,0","25,5"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,10,"26,5","30,0","23,8"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,11,"24,6","28,3","21,4"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,12,"23,3","26,3","20,8"
7e649d6c-6926-4335-beca-e543737cd861,1,"25,0","28,2","22,4"
7e649d6c-6926-4335-beca-e543737cd861,2,"24,8","28,2","22,2"
7e649d6c-6926-4335-beca-e543737cd861,3,"25,2","28,6","22,2"
7e649d6c-6926-4335-beca-e543737cd861,4,"25,9","29,2","23,0"
7e649d6c-6926-4335-beca-e543737cd861,5,"27,1","30,4","24,2"
7e649d6c-6926-4335-beca-e543737cd861,6,"27,4","30,6","24,7"
7e649d6c-6926-4335-beca-e543737cd861,7,"27,4","30,3","24,8"
7e649d6c-6926-4335-beca-e543737cd861,8,"27,6","30,8","24,7"
7e649d6c-6926-4335-beca-e543737cd861,9,"27,5","31,2","24,2"
7e649d6c-6926-4335-beca-e543737cd861,10,"27,3","30,6","24,3"
7e649d6c-6926-4335-beca-e543737cd861,11,"26,5","29,8","23,6"
7e649d6c-6926-4335-beca-e543737cd861,12,"25,5","28,6","22,5"
7ca9e565-db06-4228-ac03-c57d8d757227,1,"6,8","10,3","3,4"
7ca9e565-db06-4228-ac03-c57d8d757227,2,"8,7","13,2","4,7"
7ca9e565-db06-4228-ac03-c57d8d757227,3,"10,7","15,3","6,5"
7ca9e565-db06-4228-ac03-c57d8d757227,4,"12,7","18,0","7,8"
7ca9e565-db06-4228-ac03-c57d8d757227,5,"16,4","21,8","11,4"
7ca9e565-db06-4228-ac03-c57d8d757227,6,"21,0","26,7","15,5"
7ca9e565-db06-4228-ac03-c57d8d757227,7,"23,9","30,1","17,8"
7ca9e565-db06-4228-ac03-c57d8d757227,8,"23,9","30,5","17,9"
7ca9e565-db06-4228-ac03-c57d8d757227,9,"20,2","26,4","14,8"
7ca9e565-db06-4228-ac03-c57d8d757227,10,"15,8","20,8","11,7"
7ca9e565-db06-4228-ac03-c57d8d757227,11,"10,6","14,7","6,8"
7ca9e565-db06-4228-ac03-c57d8d757227,12,"8,2","12,0","4,6"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,1,"14,7","17,0","12,8"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,2,"15,0","17,5","13,0"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,3,"15,8","18,3","13,5"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,4,"16,7","19,6","14,2"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,5,"18,7","22,1","15,4"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,6,"20,2","23,9","16,2"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,7,"21,8","26,8","16,9"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,8,"22,0","27,0","17,4"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,9,"21,4","25,1","18,3"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,10,"19,7","22,8","17,4"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,11,"17,2","19,6","15,3"
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,12,"15,7","18,0","13,8"
d2351990-8009-44cd-9fdb-e79f1fd913f4,1,"14,6","19,2","10,8"
d2351990-8009-44cd-9fdb-e79f1fd913f4,2,"15,1","19,4","10,6"
d2351990-8009-44cd-9fdb-e79f1fd913f4,3,"17,1","21,8","12,6"
d2351990-8009-44cd-9fdb-e79f1fd913f4,4,"19,9","25,3","15,0"
d2351990-8009-44cd-9fdb-e79f1fd913f4,5,"23,3","28,1","18,3"
d2351990-8009-44cd-9fdb-e79f1fd913f4,6,"26,1","30,1","22,1"
d2351990-8009-44cd-9fdb-e79f1fd913f4,7,"28,1","31,7","24,5"
d2351990-8009-44cd-9fdb-e79f1fd913f4,8,"28,6","32,2","25,1"
d2351990-8009-44cd-9fdb-e79f1fd913f4,9,"27,6","31,4","24,2"
d2351990-8009-44cd-9fdb-e79f1fd913f4,10,"24,4","28,4","20,7"
d2351990-8009-44cd-9fdb-e79f1fd913f4,11,"20,8","24,8","16,3"
d2351990-8009-44cd-9fdb-e79f1fd913f4,12,"16,6","20,7","12,6"
5f55fdd8-3af4-485a-8a31-5974963a257f,1,"-2,2","0,2","-3,9"
5f55fdd8-3af4-485a-8a31-5974963a257f,2,"-1,5","0,5","-3,9"
5f55fdd8-3af4-485a-8a31-5974963a257f,3,"0,5","4,9","-2,2"
5f55fdd8-3af4-485a-8a31-5974963a257f,4,"4,9","8,9","1,0"
5f55fdd8-3af4-485a-8a31-5974963a257f,5,"11,0","15,1","5,4"
5f55fdd8-3af4-485a-8a31-5974963a257f,6,"16,0","20,4","10,9"
5f55fdd8-3af4-485a-8a31-5974963a257f,7,"17,6","21,7","13,5"
5f55fdd8-3af4-485a-8a31-5974963a257f,8,"17,2","21,5","13,0"
5f55fdd8-3af4-485a-8a31-5974963a257f,9,"12,9","16,9","9,4"
5f55fdd8-3af4-485a-8a31-5974963a257f,10,"7,2","10,0","4,8"
5f55fdd8-3af4-485a-8a31-5974963a257f,11,"3,0","5,2","1,3"
5f55fdd8-3af4-485a-8a31-5974963a257f,12,"-0,2","0,7","-3,0"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,1,"5,5","7,9","2,9"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,2,"6,8","10,0","3,8"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,3,"9,0","13,4","5,4"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,4,"12,3","17,4","7,7"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,5,"15,7","20,7","11,0"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,6,"19,9","25,2","15,2"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,7,"21,6","27,1","16,6"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,8,"21,3","26,8","16,5"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,9,"17,6","22,5","13,2"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,10,"13,6","17,4","10,4"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,11,"8,9","11,7","6,2"
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,12,"7,0","9,2","4,6"
d45e5eea-27c6-4eda-b78a-50c21079b270,1,"8,5","12,5","4,6"
d45e5eea-27c6-4eda-b78a-50c21079b270,2,"9,8","14,0","5,5"
d45e5eea-27c6-4eda-b78a-50c21079b270,3,"11,5","15,8","7,5"
d45e5eea-27c6-4eda-b78a-50c21079b270,4,"13,8","18,2","8,9"
d45e5eea-27c6-4eda-b78a-50c21079b270,5,"18,4","22,8","13,6"
d45e5eea-27c6-4eda-b78a-50c21079b270,6,"24,0","28,2","18,8"
d45e5eea-27c6-4eda-b78a-50c21079b270,7,"26,5","30,9","21,1"
d45e5eea-27c6-4eda-b78a-50c21079b270,8,"26,4","30,8","21,4"
d45e5eea-27c6-4eda-b78a-50c21079b270,9,"22,3","26,6","17,8"
d45e5eea-27c6-4eda-b78a-50c21079b270,10,"17,7","22,1","13,5"
d45e5eea-27c6-4eda-b78a-50c21079b270,11,"14,1","18,1","10,3"
d45e5eea-27c6-4eda-b78a-50c21079b270,12,"10,1","14,2","6,4"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,1,"16,4","21,8","11,1"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,2,"16,1","21,1","11,2"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,3,"13,8","18,6","9,2"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,4,"10,5","14,9","6,3"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,5,"7,6","12,0","3,8"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,6,"4,6","8,0","1,7"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,7,"3,8","7,2","0,7"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,8,"5,2","9,1","1,5"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,9,"7,4","11,8","3,0"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,10,"9,5","14,3","4,8"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,11,"12,5","17,4","7,4"
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,12,"14,7","19,5","10,0"
735e5584-4804-4d92-8fa6-98b14964188c,1,"8,6","11,8","4,5"
735e5584-4804-4d92-8fa6-98b14964188c,2,"10,1","14,0","6,0"
735e5584-4804-4d92-8fa6-98b14964188c,3,"12,0","16,8","8,1"
735e5584-4804-4d92-8fa6-98b14964188c,4,"13,7","17,4","9,2"
735e5584-4804-4d92-8fa6-98b14964188c,5,"16,0","19,8","12,2"
735e5584-4804-4d92-8fa6-98b14964188c,6,"19,0","22,9","15,4"
735e5584-4804-4d92-8fa6-98b14964188c,7,"21,2","24,5","17,4"
735e5584-4804-4d92-8fa6-98b14964188c,8,"21,4","25,3","17,5"
735e5584-4804-4d92-8fa6-98b14964188c,9,"19,1","23,8","14,7"
735e5584-4804-4d92-8fa6-98b14964188c,10,"16,5","21,1","12,2"
735e5584-4804-4d92-8fa6-98b14964188c,11,"12,3","16,0","8,3"
735e5584-4804-4d92-8fa6-98b14964188c,12,"10,7","13,9","6,6"
9e075378-f479-48c4-ac0c-43a44f822866,1,"28,1","30,7","25,0"
9e075378-f479-48c4-ac0c-43a44f822866,2,"28,3","31,1","25,2"
9e075378-f479-48c4-ac0c-43a44f822866,3,"28,0","31,1","24,7"
9e075378-f479-48c4-ac0c-43a44f822866,4,"27,7","31,0","24,6"
9e075378-f479-48c4-ac0c-43a44f822866,5,"27,6","30,6","25,0"
9e075378-f479-48c4-ac0c-43a44f822866,6,"26,4","28,8","24,5"
9e075378-f479-48c4-ac0c-43a44f822866,7,"25,5","27,9","23,6"
9e075378-f479-48c4-ac0c-43a44f822866,8,"25,5","28,2","23,6"
9e075378-f479-48c4-ac0c-43a44f822866,9,"26,4","28,9","24,1"
9e075378-f479-48c4-ac0c-43a44f822866,10,"26,5","29,3","24,1"
9e075378-f479-48c4-ac0c-43a44f822866,11,"26,9","29,7","24,1"
9e075378-f479-48c4-ac0c-43a44f822866,12,"27,6","30,2","24,6"
b636143f-615e-4232-a3a6-f11bc6ee93df,1,"11,0","14,7","7,3"
b636143f-615e-4232-a3a6-f11bc6ee93df,2,"11,9","15,9","8,2"
b636143f-615e-4232-a3a6-f11bc6ee93df,3,"13,4","17,4","9,5"
b636143f-615e-4232-a3a6-f11bc6ee93df,4,"14,8","18,8","11,0"
b636143f-615e-4232-a3a6-f11bc6ee93df,5,"17,2","21,6","13,5"
b636143f-615e-4232-a3a6-f11bc6ee93df,6,"18,6","22,9","15,3"
b636143f-615e-4232-a3a6-f11bc6ee93df,7,"20,6","25,6","16,8"
b636143f-615e-4232-a3a6-f11bc6ee93df,8,"20,9","26,2","16,9"
b636143f-615e-4232-a3a6-f11bc6ee93df,9,"20,0","25,3","15,8"
b636143f-615e-4232-a3a6-f11bc6ee93df,10,"18,0","22,6","14,1"
b636143f-615e-4232-a3a6-f11bc6ee93df,11,"14,2","17,9","10,8"
b636143f-615e-4232-a3a6-f11bc6ee93df,12,"12,4","15,8","9,0"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,1,"10,4","13,8","6,8"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,2,"10,6","14,3","7,2"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,3,"12,5","16,4","8,6"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,4,"14,5","18,4","10,6"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,5,"19,6","23,3","15,9"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,6,"24,7","28,8","20,6"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,7,"27,6","31,8","23,4"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,8,"26,7","30,8","22,6"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,9,"23,2","27,6","19,1"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,10,"19,6","23,5","16,1"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,11,"14,9","18,3","11,2"
08a0957f-5a4f-40f9-aa68-c26f20c88f70,12,"12,0","15,0","8,8"
a87511bd-77f4-4afc-977e-730d34c1c7bd,1,"2,1","4,2","-0,3"
a87511bd-77f4-4afc-977e-730d34c1c7bd,2,"2,7","5,6","-0,2"
a87511bd-77f4-4afc-977e-730d34c1c7bd,3,"4,6","8,5","0,7"
a87511bd-77f4-4afc-977e-730d34c1c7bd,4,"7,8","12,7","2,6"
a87511bd-77f4-4afc-977e-730d34c1c7bd,5,"12,7","17,8","6,8"
a87511bd-77f4-4afc-977e-730d34c1c7bd,6,"16,9","22,2","10,8"
a87511bd-77f4-4afc-977e-730d34c1c7bd,7,"17,6","22,7","12,1"
a87511bd-77f4-4afc-977e-730d34c1c7bd,8,"18,2","23,7","12,3"
a87511bd-77f4-4afc-977e-730d34c1c7bd,9,"14,7","19,8","9,7"
a87511bd-77f4-4afc-977e-730d34c1c7bd,10,"10,4","13,9","6,6"
a87511bd-77f4-4afc-977e-730d34c1c7bd,11,"5,8","8,2","3,1"
a87511bd-77f4-4afc-977e-730d34c1c7bd,12,"3,6","5,5","1,3"
643c3ffc-f74a-444b-b836-da588781da27,1,"11,8","14,9","8,1"
643c3ffc-f74a-444b-b836-da588781da27,2,"12,0","15,5","7,3"
643c3ffc-f74a-444b-b836-da588781da27,3,"13,5","17,1","8,6"
643c3ffc-f74a-444b-b836-da588781da27,4,"17,0","20,6","11,2"
643c3ffc-f74a-444b-b836-da588781da27,5,"20,6","24,9","14,4"
643c3ffc-f74a-444b-b836-da588781da27,6,"25,7","30,6","19,1"
643c3ffc-f74a-444b-b836-da588781da27,7,"28,9","34,3","21,8"
643c3ffc-f74a-444b-b836-da588781da27,8,"28,7","33,6","22,2"
643c3ffc-f74a-444b-b836-da588781da27,9,"24,8","29,0","19,3"
643c3ffc-f74a-444b-b836-da588781da27,10,"20,5","24,4","15,3"
643c3ffc-f74a-444b-b836-da588781da27,11,"16,6","20,5","12,5"
643c3ffc-f74a-444b-b836-da588781da27,12,"13,1","16,3","9,9"
38fa5147-236e-4462-b3b1-97b35caaf154,1,"0,1","2,8","-2,8"
38fa5147-236e-4462-b3b1-97b35caaf154,2,"1,0","3,7","-1,8"
38fa5147-236e-4462-b3b1-97b35caaf154,3,"1,6","4,5","-1,0"
38fa5147-236e-4462-b3b1-97b35caaf154,4,"4,3","7,5","1,6"
38fa5147-236e-4462-b3b1-97b35caaf154,5,"6,9","10,2","4,0"
38fa5147-236e-4462-b3b1-97b35caaf154,6,"9,7","12,9","7,0"
38fa5147-236e-4462-b3b1-97b35caaf154,7,"11,6","14,9","9,1"
38fa5147-236e-4462-b3b1-97b35caaf154,8,"11,2","14,5","8,5"
38fa5147-236e-4462-b3b1-97b35caaf154,9,"8,6","11,6","6,0"
38fa5147-236e-4462-b3b1-97b35caaf154,10,"5,5","8,2","3,1"
38fa5147-236e-4462-b3b1-97b35caaf154,11,"2,7","5,1","0,2"
38fa5147-236e-4462-b3b1-97b35caaf154,12,"0,4","2,9","-2,4"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,1,"16,7","24,1","9,4"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,2,"21,0","29,1","12,8"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,3,"26,3","33,6","18,8"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,4,"31,6","39,0","24,0"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,5,"34,7","41,0","27,3"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,6,"34,0","39,8","28,6"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,7,"31,4","36,7","27,6"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,8,"29,7","34,0","26,2"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,9,"30,3","35,6","25,9"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,10,"28,2","35,5","21,6"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,11,"22,9","31,3","16,1"
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,12,"18,2","26,3","11,1"
4c55af25-bd6c-4677-badd-6b53ec2f758d,1,"22,4","27,5","19,0"
4c55af25-bd6c-4677-badd-6b53ec2f758d,2,"22,2","27,0","19,2"
4c55af25-bd6c-4677-badd-6b53ec2f758d,3,"22,5","28,0","18,8"
4c55af25-bd6c-4677-badd-6b53ec2f758d,4,"22,7","28,2","18,6"
4c55af25-bd6c-4677-badd-6b53ec2f758d,5,"23,0","28,6","18,6"
4c55af25-bd6c-4677-badd-6b53ec2f758d,6,"22,3","28,0","17,9"
4c55af25-bd6c-4677-badd-6b53ec2f758d,7,"22,0","28,0","17,0"
4c55af25-bd6c-4677-badd-6b53ec2f758d,8,"22,4","28,5","17,2"
4c55af25-bd6c-4677-badd-6b53ec2f758d,9,"22,7","28,8","17,4"
4c55af25-bd6c-4677-badd-6b53ec2f758d,10,"23,2","29,5","18,2"
4c55af25-bd6c-4677-badd-6b53ec2f758d,11,"22,7","28,1","19,0"
4c55af25-bd6c-4677-badd-6b53ec2f758d,12,"22,5","27,9","18,8"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,1,"9,6","13,1","6,1"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,2,"10,7","14,5","7,6"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,3,"11,1","16,7","5,5"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,4,"15,1","19,4","10,8"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,5,"18,6","22,5","15,0"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,6,"23,5","27,7","19,2"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,7,"26,7","30,7","22,5"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,8,"26,5","31,0","22,5"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,9,"23,0","27,5","19,5"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,10,"19,0","22,9","15,2"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,11,"14,6","18,4","11,4"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,12,"11,0","15,2","7,8"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,1,"26,7","35,4","19,5"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,2,"28,8","36,8","22,5"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,3,"28,4","35,3","22,9"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,4,"28,2","34,0","23,2"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,5,"27,6","33,3","23,1"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,6,"26,2","31,4","22,7"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,7,"25,6","30,2","22,3"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,8,"25,2","30,3","21,9"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,9,"25,6","30,9","22,3"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,10,"26,2","32,3","22,3"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,11,"26,4","33,5","21,6"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,12,"25,8","34,0","19,7"
4cfcb5ec-303d-49ec-978a-da752ddd094f,1,"-2,9","-0,5","-5,6"
4cfcb5ec-303d-49ec-978a-da752ddd094f,2,"-2,3","0,2","-5,2"
4cfcb5ec-303d-49ec-978a-da752ddd094f,3,"2,8","5,9","-0,2"
4cfcb5ec-303d-49ec-978a-da752ddd094f,4,"8,4","13,0","4,8"
4cfcb5ec-303d-49ec-978a-da752ddd094f,5,"14,2","19,1","10,2"
4cfcb5ec-303d-49ec-978a-da752ddd094f,6,"17,5","22,6","14,7"
4cfcb5ec-303d-49ec-978a-da752ddd094f,7,"22,3","26,2","19,8"
4cfcb5ec-303d-49ec-978a-da752ddd094f,8,"23,2","26,8","20,5"
4cfcb5ec-303d-49ec-978a-da752ddd094f,9,"19,3","23,8","16,2"
4cfcb5ec-303d-49ec-978a-da752ddd094f,10,"12,4","17,1","9,3"
4cfcb5ec-303d-49ec-978a-da752ddd094f,11,"5,5","9,4","3,1"
4cfcb5ec-303d-49ec-978a-da752ddd094f,12,"-1,0","1,3","-3,7"
7b34f40a-0ea8-48d7-b930-c7de11613b93,1,"-3,4","0,9","-7,0"
7b34f40a-0ea8-48d7-b930-c7de11613b93,2,"-0,6","4,5","-4,6"
7b34f40a-0ea8-48d7-b930-c7de11613b93,3,"6,5","11,7","1,8"
7b34f40a-0ea8-48d7-b930-c7de11613b93,4,"13,3","18,6","8,0"
7b34f40a-0ea8-48d7-b930-c7de11613b93,5,"18,1","23,8","12,7"
7b34f40a-0ea8-48d7-b930-c7de11613b93,6,"23,2","29,0","17,4"
7b34f40a-0ea8-48d7-b930-c7de11613b93,7,"26,1","32,2","19,9"
7b34f40a-0ea8-48d7-b930-c7de11613b93,8,"24,0","30,2","18,0"
7b34f40a-0ea8-48d7-b930-c7de11613b93,9,"18,3","24,6","12,1"
7b34f40a-0ea8-48d7-b930-c7de11613b93,10,"10,6","16,6","5,3"
7b34f40a-0ea8-48d7-b930-c7de11613b93,11,"2,6","7,7","-1,6"
7b34f40a-0ea8-48d7-b930-c7de11613b93,12,"-1,9","2,0","-5,6"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,1,"1,9","4,1","-0,5"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,2,"3,5","6,6","0,6"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,3,"6,4","10,4","2,4"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,4,"9,5","14,4","4,6"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,5,"13,6","18,6","8,6"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,6,"18,0","23,2","12,9"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,7,"19,4","24,7","14,2"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,8,"19,3","24,5","14,3"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,9,"15,2","20,1","10,7"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,10,"10,7","14,4","7,4"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,11,"5,8","8,3","3,3"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,12,"3,6","5,7","1,5"
80fd9234-ad35-4e41-af83-ce4f201894d5,1,"14,0","22,5","7,5"
80fd9234-ad35-4e41-af83-ce4f201894d5,2,"14,3","23,5","6,8"
80fd9234-ad35-4e41-af83-ce4f201894d5,3,"16,3","25,0","9,1"
80fd9234-ad35-4e41-af83-ce4f201894d5,4,"17,6","25,6","10,1"
80fd9234-ad35-4e41-af83-ce4f201894d5,5,"17,9","25,6","11,6"
80fd9234-ad35-4e41-af83-ce4f201894d5,6,"17,2","24,0","12,4"
80fd9234-ad35-4e41-af83-ce4f201894d5,7,"17,5","24,5","11,6"
80fd9234-ad35-4e41-af83-ce4f201894d5,8,"17,6","24,9","12,0"
80fd9234-ad35-4e41-af83-ce4f201894d5,9,"17,4","24,7","12,3"
80fd9234-ad35-4e41-af83-ce4f201894d5,10,"16,5","23,2","11,7"
80fd9234-ad35-4e41-af83-ce4f201894d5,11,"15,0","22,3","9,6"
80fd9234-ad35-4e41-af83-ce4f201894d5,12,"15,2","22,0","7,7"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,1,"-0,6","1,2","-2,5"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,2,"0,3","2,4","-1,8"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,3,"3,8","6,5","1,2"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,4,"7,6","11,5","3,9"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,5,"12,6","16,5","8,4"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,6,"19,2","23,1","15,0"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,7,"19,2","22,5","15,6"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,8,"19,1","22,7","15,5"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,9,"14,7","18,2","11,5"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,10,"9,4","12,1","6,9"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,11,"4,3","5,9","2,5"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,12,"-0,1","1,5","-1,8"
05b02046-7947-45a4-a9f6-39f043575a81,1,"5,6","8,8","2,7"
05b02046-7947-45a4-a9f6-39f043575a81,2,"6,2","10,1","2,6"
05b02046-7947-45a4-a9f6-39f043575a81,3,"8,8","13,7","4,4"
05b02046-7947-45a4-a9f6-39f043575a81,4,"11,7","17,1","6,8"
05b02046-7947-45a4-a9f6-39f043575a81,5,"15,7","21,6","10,5"
05b02046-7947-45a4-a9f6-39f043575a81,6,"18,9","25,2","13,3"
05b02046-7947-45a4-a9f6-39f043575a81,7,"21,9","29,0","15,6"
05b02046-7947-45a4-a9f6-39f043575a81,8,"22,2","29,3","16,0"
05b02046-7947-45a4-a9f6-39f043575a81,9,"18,6","24,7","13,1"
05b02046-7947-45a4-a9f6-39f043575a81,10,"13,5","18,6","8,8"
05b02046-7947-45a4-a9f6-39f043575a81,11,"8,7","12,1","5,3"
05b02046-7947-45a4-a9f6-39f043575a81,12,"5,7","8,5","2,9"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,1,"-22,1","-12,6","-23,4"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,2,"-16,6","-7,2","-19,7"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,3,"-4,8","3,0","-10,0"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,4,"3,9","11,6","-2,2"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,5,"9,9","16,6","2,7"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,6,"16,6","23,2","10,3"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,7,"19,2","25,2","13,7"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,8,"16,3","21,8","10,9"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,9,"10,5","19,0","5,9"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,10,"0,5","7,4","-4,6"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,11,"-12,0","-2,8","-13,1"
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,12,"-20,9","-14,8","-23,7"
08f1b340-be30-43d0-a0dd-199157dffb00,1,"15,2","22,2","9,8"
08f1b340-be30-43d0-a0dd-199157dffb00,2,"16,1","22,9","10,9"
08f1b340-be30-43d0-a0dd-199157dffb00,3,"17,0","23,0","12,2"
08f1b340-be30-43d0-a0dd-199157dffb00,4,"18,2","23,9","13,6"
